Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-01-24 08:00:00,Cheesecake,2,11.5622289,North,Cash,TRUE,Cloudy,30.04078136,Good,Neutral,59,Phone Order,Nancy Madden,"9769 Stephens Forges Suite 941
Port Christy, VT 15798",329-992-0875x6264,sarah08@example.net,Michael Thompson,davidjohnson@example.com,Tuesday,23.1244578
2023-01-24 09:00:00,Cheesecake,2,18.24101571,South,Cash,FALSE,Sunny,27.15487873,Good,Neutral,58,Online Order,Candice Brown,"811 Day Prairie
New Michael, MD 27386",(974)436-0277x30990,jason59@example.com,Albert Mitchell,,Tuesday,36.48203142
2023-01-24 10:00:00,Vanilla Cake,1,5.778514154,North,Online,TRUE,Rainy,29.63417245,Excellent,Positive,33,Online Order,Joseph Lane,"748 Garrett Knoll
West Daniel, NC 71781",581-273-6005,edwardrodriguez@example.com,Kristopher Smith,brittanyparker@example.net,Tuesday,5.778514154
2023-01-24 11:00:00,Red Velvet Cake,5,7.866780642,East,Cash,TRUE,Sunny,20.57542332,Average,Positive,32,Phone Order,Stephen Harrison,"947 Madison Crest
Danielchester, VT 53860",001-950-663-4683x639,jmcdonald@example.net,Kyle Deleon,,Tuesday,39.33390321
2023-01-24 12:00:00,Carrot Cake,4,9.651268075,East,Online,FALSE,Sunny,29.32196634,Good,Negative,15,Online Order,Whitney Huff,"38934 John Shore
East Jose, AK 47820",778.649.1767,thomasamy@example.org,Alexa Bryant,andrew62@example.net,Tuesday,38.6050723
2023-01-24 13:00:00,Fruit Cake,1,15.97587105,North,Credit Card,FALSE,Cloudy,31.66816558,Poor,Negative,39,Online Order,Nicholas Morris,"85476 Richard Summit Suite 045
Glennburgh, IL 50029",749.359.2067x732,cpierce@example.com,Crystal Hawkins,pmartin@example.org,Tuesday,15.97587105
2023-01-24 14:00:00,Vanilla Cake,5,14.60953389,North,Credit Card,TRUE,Rainy,27.50537541,Average,Positive,41,Phone Order,Kenneth Phillips,"46337 Marcus Heights Suite 115
New Johnshire, RI 76844",770-963-4210,kfranklin@example.com,Jessica Mendoza,,Tuesday,73.04766946
2023-01-24 15:00:00,Cheesecake,4,11.23915857,South,Cash,FALSE,Sunny,25.36269993,Poor,,21,Online Order,Mark Foster,"417 Howard Trafficway
Matthewburgh, VI 23408",6049957743,cody54@example.net,Gregory Ramirez,ashleydavila@example.com,Tuesday,44.95663427
2023-01-24 16:00:00,Pizza Beef Double decker,3,16.38603409,North,Credit Card,TRUE,Rainy,24.16140102,Excellent,Negative,58,Online Order,Karen Woods,"470 Murray Street
East Mark, RI 54034",4616690628,elewis@example.net,Derrick Carlson,hkrueger@example.org,Tuesday,49.15810227
2023-01-24 17:00:00,Fruit Cake,4,14.14446517,West,Cash,FALSE,Rainy,29.64203075,Poor,Positive,56,Online Order,William Allen,"8253 Ann Well Suite 605
New Maxmouth, MD 04701",(908)398-7161x568,kathleen08@example.net,Sarah Harper,,Tuesday,56.5778607
2023-01-24 18:00:00,Vanilla Cake,2,18.44061199,West,Online,TRUE,Cloudy,30.39201798,Average,Neutral,43,Online Order,Crystal Gordon,"307 Ronald Mission
Shannonville, TN 74503",663.642.0890x83256,nhoward@example.com,Peter Sanders,robertbowman@example.com,Tuesday,36.88122399
2023-01-24 19:00:00,Fruit Cake,2,17.27040124,North,Credit Card,FALSE,Sunny,33.064514,Good,Negative,45,Phone Order,Karen Jordan,"88217 Johnson Heights
Copelandland, WI 96002",762-929-7362x7461,olsonmatthew@example.com,Stacy Hernandez,tanya92@example.net,Tuesday,34.54080247
2023-01-24 20:00:00,Pizza Pepperoni,3,8.792204091,West,Cash,TRUE,Cloudy,25.13501124,Good,Positive,58,In Store,Marilyn Edwards,"352 Nicole Inlet Suite 857
West Natasha, CT 04492",905-463-7968x469,gregory84@example.org,Stephen Kennedy,serranodaniel@example.com,Tuesday,26.37661227
2023-01-24 21:00:00,Red Velvet Cake,1,9.071578665,North,Credit Card,FALSE,Sunny,31.54658461,Average,Negative,57,In Store,Erika Martinez,"183 Torres Island
Lake Abigailton, MH 22754",928-647-5861,waterskyle@example.com,Edward Owens,veronica87@example.net,Tuesday,9.071578665
2023-01-24 22:00:00,Pizza Pepperoni,5,6.880347137,South,Credit Card,FALSE,Rainy,28.42033736,Good,Negative,50,Online Order,Elizabeth Clayton PhD,"80834 Tanner Flats Apt. 176
Lindaberg, MA 19378",588.882.8085,jennifer76@example.net,Rebecca Conrad,markhaley@example.net,Tuesday,34.40173568
2023-01-24 23:00:00,Fruit Cake,4,10.05447089,West,Cash,FALSE,Sunny,33.24254736,Poor,Positive,33,Phone Order,Mark Fisher,"158 Danielle Ports
Monicaland, MA 23977",(808)689-5307,wellsdana@example.com,Paul Bell,kgonzalez@example.org,Tuesday,40.21788354
2023-01-25 00:00:00,Pizza Pepperoni,2,19.99315878,West,Credit Card,FALSE,Sunny,27.91718162,Good,,20,Phone Order,Mr. Glenn Salazar MD,"USS Moody
FPO AA 34339",917.363.0834x42691,rossjose@example.com,Douglas Tanner PhD,,Wednesday,39.98631756
2023-01-25 01:00:00,Pizza Margherita,1,11.08626753,North,Credit Card,FALSE,Rainy,27.76444743,Good,Negative,39,Online Order,Brian Holder,"54545 John Union Apt. 979
South Elizabeth, MD 37621",(846)545-7235x475,aliciacrawford@example.net,Christine Fletcher,ubowers@example.com,Wednesday,11.08626753
2023-01-25 02:00:00,Cheesecake,3,8.30732652,West,Credit Card,FALSE,Rainy,,Poor,Negative,45,In Store,John Russell,"USS Hernandez
FPO AE 78185",001-873-667-2466x674,perkinsholly@example.net,Chase Anderson,conwayrobert@example.com,Wednesday,24.92197956
2023-01-25 03:00:00,Pizza Margherita,2,16.43724327,East,Credit Card,FALSE,Sunny,31.23973033,Poor,Neutral,23,Online Order,Shannon Taylor,"527 Michael Unions Apt. 329
Jamesfurt, KS 09065",8809240647,reneeperkins@example.net,Alexis Cole,katherine24@example.org,Wednesday,32.87448653
2023-01-25 04:00:00,Chocolate Cake,3,13.13706505,South,Online,TRUE,Cloudy,34.47035718,Poor,Neutral,34,Phone Order,Joseph Moreno,"88070 Carroll Squares
Lake Frederickberg, WA 97527",001-479-711-2806,freemanleslie@example.com,Evan Nelson,bradwilliams@example.com,Wednesday,39.41119516
2023-01-25 05:00:00,Pizza Pepperoni,4,7.244021743,South,Credit Card,TRUE,Sunny,21.10345031,Excellent,Negative,24,Phone Order,Alan Steele,"409 Sellers Courts Apt. 681
Roberthaven, NM 57784",681.610.2148x5071,ruth51@example.net,Bethany Brown,richardhunter@example.org,Wednesday,28.97608697
2023-01-25 06:00:00,Chocolate Cake,5,10.71034522,West,Credit Card,FALSE,Rainy,20.80151904,Poor,Positive,51,In Store,Alicia Knight,"7673 Rivera Prairie
South Jacob, DC 07565",(673)273-4230,mark02@example.org,Raymond Hardy,wbowers@example.net,Wednesday,53.55172609
2023-01-25 07:00:00,Pizza Beef Double decker,2,11.21704573,West,Cash,FALSE,Cloudy,34.06325506,Poor,Negative,41,Phone Order,Paige Graham,"PSC 2448, Box 5338
APO AE 63737",001-903-824-9010x071,sduran@example.com,Margaret Rowland,flynnbrian@example.org,Wednesday,22.43409147
2023-01-25 08:00:00,Carrot Cake,2,16.30744551,East,Online,TRUE,Rainy,27.94813438,Excellent,Negative,27,Phone Order,Jason Shields,"57725 Daniels Street
Deanview, GU 39143",467.387.9338,vincentsimpson@example.org,Johnny Graves,,Wednesday,32.61489102
2023-01-25 09:00:00,Pizza Beef Double decker,4,5.310070533,East,Cash,TRUE,Rainy,29.22354522,Good,,55,Phone Order,Brooke Calderon,"710 Jeffrey Creek Suite 088
West Shanetown, PR 25818",(256)508-0572,pdecker@example.com,Teresa Williams,znielsen@example.com,Wednesday,21.24028213
2023-01-25 10:00:00,Fruit Cake,1,9.035294702,West,Cash,FALSE,Cloudy,27.23635402,Poor,Neutral,16,In Store,Michael Hernandez,"PSC 3711, Box 8802
APO AP 88784",001-530-248-7105,fmccoy@example.net,Caroline Mccarthy,uwolf@example.net,Wednesday,9.035294702
2023-01-25 11:00:00,Cheesecake,5,12.76394452,West,Cash,TRUE,Rainy,21.40486179,Average,Neutral,35,Phone Order,Donald Frank,"Unit 7742 Box 8401
DPO AP 93658",001-881-712-2489x12052,qrusso@example.net,Ronald Boone,martinezkimberly@example.org,Wednesday,63.8197226
2023-01-25 12:00:00,Pizza Pepperoni,2,9.032701137,East,Online,TRUE,Rainy,31.52134068,Poor,Negative,47,Online Order,Jacob Conner,"8651 Brianna Throughway
Ashleymouth, GA 86156",325-981-4008,smithmatthew@example.org,Caitlin Kirby,dmartinez@example.net,Wednesday,18.06540227
2023-01-25 13:00:00,Vanilla Cake,5,14.42651071,North,Cash,FALSE,Rainy,31.20836968,Poor,Negative,38,In Store,Dr. Rebecca Lamb,"16356 Foster Trail Suite 922
Connerport, PR 48009",+1-526-339-3325x189,wilcoxjohn@example.org,Thomas Davis,cathyperez@example.com,Wednesday,72.13255356
2023-01-25 14:00:00,Carrot Cake,2,12.22801219,East,Cash,FALSE,Rainy,24.67554982,Excellent,Positive,58,Online Order,Sheryl Conley,"23630 Jennifer Squares
West Katie, IA 17026",(503)553-5563x7961,pennyfrederick@example.com,Heidi Acevedo,alexa27@example.com,Wednesday,24.45602438
2023-01-25 15:00:00,Red Velvet Cake,5,10.42565382,North,Cash,FALSE,Rainy,24.59358868,Average,,56,Online Order,Michelle Bentley,"1216 Keith Parks Apt. 004
Katherineberg, NH 03759",401.444.4902,ugilbert@example.com,Christina Powell,kfry@example.com,Wednesday,52.12826911
2023-01-25 16:00:00,Red Velvet Cake,3,19.2381294,South,Credit Card,TRUE,Rainy,32.56762071,Good,Negative,48,In Store,Henry Wells DDS,"6829 Evans Trail
Aaronport, AS 94786",001-748-409-4399,christian01@example.org,Anita Gutierrez,clarkjames@example.com,Wednesday,57.71438821
2023-01-25 17:00:00,Red Velvet Cake,2,14.48239249,South,Cash,FALSE,Rainy,21.08535887,Good,Neutral,23,Online Order,Kimberly Hamilton PhD,"54676 Martin Glen
Benjaminton, MH 92421",(475)601-1932,,Jennifer Flowers,lmadden@example.com,Wednesday,28.96478498
2023-01-25 18:00:00,Pizza Pepperoni,5,6.949120584,East,Online,FALSE,Rainy,33.21657723,Average,Neutral,16,In Store,Nathaniel Jenkins,"17829 John Hills Apt. 752
Butlerfort, GU 70542",+1-825-871-0034x298,lisa01@example.org,Gloria Morales,jennifermoran@example.net,Wednesday,34.74560292
2023-01-25 19:00:00,Red Velvet Cake,1,13.40137546,North,Online,TRUE,Rainy,23.84992535,Poor,Neutral,44,Online Order,Sarah Daniels,"47922 Shannon Route Suite 583
Nealmouth, PA 84459",968.787.5777x406,kingjulie@example.net,Jennifer Young,jesserodriguez@example.com,Wednesday,13.40137546
2023-01-25 20:00:00,Pizza Margherita,3,16.7109778,East,Credit Card,FALSE,Sunny,28.89477122,Excellent,Neutral,36,In Store,Melissa Miller,"72422 Dominguez Junctions Apt. 636
Benjaminstad, NC 19504",001-848-238-7253x2437,nicholasmendoza@example.org,Mark Martinez,,Wednesday,50.13293339
2023-01-25 21:00:00,Carrot Cake,3,15.62734546,East,Online,TRUE,Sunny,,Average,Neutral,25,Phone Order,Michael West,"PSC 6586, Box 5353
APO AP 88915",540-607-5301x01022,melissagutierrez@example.com,Jillian Hunter,stacydavis@example.net,Wednesday,46.88203639
2023-01-25 22:00:00,Pizza Margherita,1,7.581338439,North,Online,TRUE,Rainy,30.17183752,Average,Positive,57,Phone Order,Sheri Wolfe,"6363 Clark Spurs Suite 565
Mathewsfurt, SC 24100",+1-516-371-6457x5848,sbates@example.com,Erin Hunter,ysilva@example.org,Wednesday,7.581338439
2023-01-25 23:00:00,Carrot Cake,5,19.58629999,East,Credit Card,TRUE,Sunny,26.21644719,Good,Positive,31,Online Order,Wanda Krueger,"2211 Anthony Field Apt. 595
Gomezmouth, MN 87868",(713)711-0410x836,walter91@example.com,Emma Morton,danielanderson@example.com,Wednesday,97.93149993
2023-01-26 00:00:00,Pizza Margherita,4,11.73220469,South,Cash,TRUE,Cloudy,30.34301313,Excellent,Positive,50,Phone Order,Mark Brown,"2640 Flores Meadow Suite 931
Garciafort, AK 66882",390.312.7335x91173,ian30@example.org,Paul Cross,tgilbert@example.net,Thursday,46.92881874
2023-01-26 01:00:00,Carrot Cake,1,7.385375056,West,Credit Card,TRUE,Sunny,25.15969454,Average,Neutral,27,In Store,Keith Moreno,"PSC 5434, Box 7049
APO AP 22194",(890)368-2284,courtneyhampton@example.net,Jason Pittman,wongwillie@example.com,Thursday,7.385375056
2023-01-26 02:00:00,Chocolate Cake,5,7.702936312,West,Cash,TRUE,Rainy,24.15887625,Excellent,Neutral,21,Online Order,Pamela Strong,"2783 Smith Plaza
Millerberg, MO 26901",001-372-234-8459x736,keith99@example.com,Anthony Hall,stuartmark@example.org,Thursday,38.51468156
2023-01-26 03:00:00,Pizza Pepperoni,1,6.473524883,East,Cash,FALSE,Rainy,34.95024917,Poor,Neutral,30,Phone Order,Marcus Russell,"USNS Mcclain
FPO AA 41187",(414)944-3741,kgreene@example.net,Cory Hernandez,xdiaz@example.org,Thursday,6.473524883
2023-01-26 04:00:00,Pizza Pepperoni,1,17.05277163,North,Online,FALSE,Sunny,31.26185347,Good,Positive,47,Phone Order,Brian Fletcher,"376 Jesus Squares
Mcgeeport, KS 84150",253.683.5648x1556,,Marissa Oconnell,hayesluis@example.net,Thursday,17.05277163
2023-01-26 05:00:00,Red Velvet Cake,2,6.830457415,North,Credit Card,FALSE,Rainy,29.67079966,Poor,Neutral,59,Online Order,Lisa Stone,"USNV Flowers
FPO AP 73790",+1-682-697-3195x09125,zcarey@example.org,Andrea Campbell,mfarrell@example.com,Thursday,13.66091483
2023-01-26 06:00:00,Pizza Beef Double decker,5,6.876878857,South,Online,TRUE,Cloudy,25.32934465,Excellent,Positive,15,Phone Order,Chelsea Oliver,"070 Tammy Islands
Dennisstad, MN 71540",(486)616-5797,dcruz@example.org,Brandy Wilson,veronicagray@example.org,Thursday,34.38439429
2023-01-26 07:00:00,Red Velvet Cake,4,17.75707422,North,Online,FALSE,Cloudy,20.73741244,Poor,,25,Phone Order,Andrew Jennings,"50310 Michael Crossing Apt. 300
South Devin, CO 68641",8518144026,lisascott@example.com,Daniel Banks,kennedyjames@example.org,Thursday,71.02829689
2023-01-26 08:00:00,Fruit Cake,2,10.16906127,North,Cash,TRUE,Rainy,20.46585314,Good,Negative,20,Online Order,Frank Lucero,"9671 Misty Ville Apt. 629
Jacobschester, NM 52930",343-811-3557x399,fwilliams@example.com,Rhonda Torres,dawnpeterson@example.net,Thursday,20.33812253
2023-01-26 09:00:00,Pizza Margherita,1,5.462868565,South,Online,FALSE,Cloudy,28.31271883,Excellent,Positive,34,Phone Order,Robert Reed,"605 Krista Passage Suite 547
Lake Rebecca, OR 14509",5712235644,,Robert Campbell,katherinepage@example.net,Thursday,5.462868565
2023-01-26 10:00:00,Carrot Cake,1,5.778429493,East,Credit Card,TRUE,Cloudy,31.43049082,Average,Negative,49,Phone Order,Brandon Walsh,"359 Steven Rest
Lake David, NC 47465",966-537-4665x51198,dfritz@example.com,Casey Berg,,Thursday,5.778429493
2023-01-26 11:00:00,Pizza Beef Double decker,1,7.132556701,West,Online,FALSE,Sunny,28.06068786,Poor,,58,Phone Order,Kenneth Miranda,"731 Roger Via
East Katieborough, CA 96814",001-797-231-3119x299,ygarcia@example.com,Christopher Le,justin76@example.com,Thursday,7.132556701
2023-01-26 12:00:00,Fruit Cake,5,8.20090022,South,Online,TRUE,Cloudy,32.61177608,Good,Neutral,51,Phone Order,Cassandra Flynn,"0818 Morgan Cape Suite 764
West Gina, ID 58166",341-633-9962x20241,harrisrichard@example.org,Lynn Carney,vchavez@example.com,Thursday,41.0045011
2023-01-26 13:00:00,Pizza Pepperoni,5,14.97719291,East,Cash,FALSE,Sunny,20.501398,Average,Neutral,55,Online Order,Pamela Richards,"856 Gloria Burgs Suite 401
South Stephanie, GU 05847",511.457.4460x608,hreynolds@example.net,Jennifer Church,erinlewis@example.org,Thursday,74.88596457
2023-01-26 14:00:00,Pizza Pepperoni,2,7.3598942,South,Credit Card,TRUE,Rainy,25.50128115,Good,Negative,40,In Store,Dylan Chaney,"066 Hays Park Apt. 052
Lisaberg, VT 45922",321-630-4393x067,wardlindsey@example.org,Benjamin Middleton,ijones@example.org,Thursday,14.7197884
2023-01-26 15:00:00,Red Velvet Cake,4,6.783115868,East,Online,FALSE,Sunny,23.55605587,Excellent,Neutral,26,In Store,Jon Baker,"23482 Greene Manors Suite 843
Jasontown, VA 28174",3306861568,dphillips@example.org,Bradley Dixon,lisakennedy@example.org,Thursday,27.13246347
2023-01-26 16:00:00,Pizza Margherita,2,16.47078712,South,Cash,TRUE,Rainy,26.70909452,Excellent,Positive,44,Phone Order,Brianna Dorsey,"991 Braun Pass
South Carolfort, IN 75170",(343)698-1255x9411,hlandry@example.net,Daniel Mcdowell,jodi49@example.org,Thursday,32.94157424
2023-01-26 17:00:00,Pizza Beef Double decker,3,15.06582926,East,Online,FALSE,Rainy,21.0856459,Poor,Neutral,42,Phone Order,Vanessa Reynolds,"6848 James Mill
West Rubenstad, NM 90190",+1-393-832-7416,smalldenise@example.com,Jessica Park,laurenalexander@example.net,Thursday,45.19748777
2023-01-26 18:00:00,Cheesecake,1,11.52986332,South,Credit Card,FALSE,Rainy,34.31197462,Good,Neutral,41,In Store,Dana Thompson,"07312 Jones Course
South Cody, GA 62269",(300)845-4341x3209,timothysimpson@example.net,William Clark,stephanie15@example.org,Thursday,11.52986332
2023-01-26 19:00:00,Fruit Cake,1,13.23964657,East,Online,FALSE,Rainy,23.34883102,Good,,56,Phone Order,Justin Rodriguez,"6512 Lisa Lodge Suite 686
New Lisa, PW 23354",+1-972-350-8474x49164,,Danielle Friedman,emilystokes@example.net,Thursday,13.23964657
2023-01-26 20:00:00,Fruit Cake,1,9.679760305,South,Online,TRUE,Rainy,,Good,Negative,33,In Store,Isabella Harris,"4337 Monica Brooks Suite 072
Wendystad, SC 57424",542-520-8982x7434,juarezbrent@example.org,Joanna Sims,,Thursday,9.679760305
2023-01-26 21:00:00,Red Velvet Cake,2,12.2375063,West,Cash,TRUE,Sunny,26.38839733,Excellent,Negative,19,Online Order,Michael Dunlap,"348 Mason Road
Port James, RI 50762",760-485-0846,julian74@example.net,Teresa Perez,bjackson@example.org,Thursday,24.47501261
2023-01-26 22:00:00,Pizza Pepperoni,2,12.60008973,West,Online,TRUE,Rainy,,Poor,Neutral,19,Online Order,Matthew Morris,"9813 Green River Suite 317
New John, MT 53814",212-720-5501x524,alyssa82@example.net,Rachel White,dthomas@example.org,Thursday,25.20017947
2023-01-26 23:00:00,Red Velvet Cake,1,10.80855907,North,Cash,TRUE,Cloudy,,Good,Positive,55,Online Order,Donna Ballard,"776 Thomas Loaf
South Evan, CA 48236",(561)925-1787,newmandouglas@example.net,Christopher Henderson,danielleflores@example.net,Thursday,10.80855907
2023-01-27 00:00:00,Carrot Cake,2,18.59858316,East,Credit Card,TRUE,Cloudy,33.96249296,Good,Negative,41,Online Order,John Collins,"44229 Elizabeth Views Suite 877
Mcguirechester, WI 25157",001-716-988-1691x44510,kimberly01@example.com,Jessica Nelson MD,chandlerbruce@example.org,Friday,37.19716632
2023-01-27 01:00:00,Pizza Beef Double decker,5,5.240927975,South,Online,FALSE,Rainy,20.08023483,Average,Negative,42,Online Order,Robert Zimmerman,"2644 Gregory Circle
Marshallmouth, VT 54665",866.645.4436,barbara99@example.org,Joseph Robinson,diane29@example.org,Friday,26.20463987
2023-01-27 02:00:00,Pizza Margherita,5,16.73256895,East,Credit Card,TRUE,Cloudy,31.22358209,Good,Neutral,40,Online Order,Gregory Ellis,"72451 Roy Ferry Apt. 897
Jessicabury, DE 77861",001-541-778-8142x698,slamb@example.com,Timothy Fitzgerald,turneralexander@example.com,Friday,83.66284473
2023-01-27 03:00:00,Chocolate Cake,2,6.865742469,West,Credit Card,FALSE,Sunny,33.5457598,Poor,Positive,41,In Store,Francisco Bennett,"9396 Kristin Isle Suite 990
Kimland, OH 56774",304-806-8000x0127,tyler78@example.net,Sarah Juarez,tiffany61@example.org,Friday,13.73148494
2023-01-27 04:00:00,Vanilla Cake,1,16.96321041,East,Online,FALSE,Sunny,22.0958085,Average,Negative,56,Phone Order,Alicia Kerr,"USS Frost
FPO AE 05005",(236)233-0803x43325,jenniferwilliams@example.net,Melissa Scott,james10@example.net,Friday,16.96321041
2023-01-27 05:00:00,Vanilla Cake,2,14.23867874,South,Cash,TRUE,Rainy,21.44188778,Average,Neutral,35,In Store,Theresa Williams,"9106 Mary Spur
South Hector, ND 32653",(864)359-4817x994,snyderamber@example.org,Kenneth French,,Friday,28.47735747
2023-01-27 06:00:00,Red Velvet Cake,2,17.64917136,East,Credit Card,FALSE,Rainy,26.36858911,Average,Neutral,15,Online Order,Philip Nolan,"770 Johnson Ports Apt. 643
New Connie, AZ 93646",962.664.5136x2939,thorntondavid@example.net,Troy Salinas,rnguyen@example.org,Friday,35.29834273
2023-01-27 07:00:00,Carrot Cake,2,6.462714885,South,Credit Card,TRUE,Rainy,34.00518359,Excellent,Neutral,42,Phone Order,Shannon Moore,"3539 James Ramp Apt. 965
Port Danielle, WI 66873",4092538147,christineyoung@example.com,John Frederick,ryanharris@example.com,Friday,12.92542977
2023-01-27 08:00:00,Pizza Beef Double decker,3,13.38470951,West,Online,TRUE,Cloudy,28.1357984,Average,Neutral,29,Phone Order,Gerald Duncan,"01079 Sarah Park
Lake Andrew, MD 80463",+1-985-339-5461x392,luisanderson@example.net,Collin Richardson,wwilcox@example.com,Friday,40.15412853
2023-01-27 09:00:00,Cheesecake,5,12.5163182,West,Online,TRUE,Cloudy,,Good,Negative,31,Online Order,Justin Chavez,"187 Silva Plaza
Davisburgh, NY 05510",313.630.2495x881,johnorozco@example.com,Isaiah Smith,james29@example.com,Friday,62.58159102
2023-01-27 10:00:00,Vanilla Cake,4,15.59289774,West,Online,FALSE,Sunny,22.11689177,Excellent,Positive,40,Online Order,David Delacruz,"0696 Michael Branch Suite 895
Kiddville, ID 58458",223.454.2096x79326,combskaren@example.net,Scott Sanders,lauren94@example.org,Friday,62.37159098
